name,address,phone,lat,lon
Wendy's,"419 STATE STREET, WATERTOWN, NY, 13601",3157889694,43.9737322,-75.9043149
Wendy's,"17 AIKENBRACK STREET, NAPANEE, ON, K7R 4C4",6133545532,44.2574081,-76.9614435
Wendy's,"5005 JEAN TALON EST, ST.LEONARD, PQ, H1S 3G6",5147279212,45.5756184,-73.5846778
Wendy's,"7295 DES GALERIES DANJOU, ANJOU, PQ, H1M 2W2",5143553230,45.5975336,-73.5627426
Wendy's,"PLACE PORTOBELLO 7200-7410 TASHEREAU BLVD, BROSSARD, PQ, J4W 1M9",4509238067,45.4610379,-73.4658977
Wendy's,"397 STATE ROUTE 3, PLATTSBURGH, NY, 12901",5185611912,44.6965268,-73.4871089
Wendy's,"350 NORTH FRONT STREET, BELLEVILLE, ON, K8P 3C7",6139679636,44.1868403,-77.3961027
Wendy's,"150 SIDNEY STREET, BELLEVILLE, ON, K8P 5L6",6139620222,44.158933,-77.398789
Wendy's,"177 STATE ROUTE 104, OSWEGO, NY, 13126",3153424177,43.4615615,-76.4831508
Wendy's,"110 PEARL STREET, ESSEX JUNCTION, VT, 05452",8028729099,44.4952177,-73.1226692
Wendy's,"705 ASHBURNHAM DRIVE, PETERBOROUGH, ON, K9L 1P7",7057492835,44.2890982,-78.2973819
Wendy's,"310 S 2ND ST, FULTON, NY, 13069",3155982991,43.3178679,-76.4125594
Wendy's,"1124 CHEMONG ROAD RR, PETERBOROUGH, ON, K9J 6X2",7057457629,44.3276396,-78.3390821
Wendy's,"961 LANSDOWNE ST. W., PETERBOROUGH, ON, K9J 1Z5",7057455253,44.2821441,-78.3426407
Wendy's,"401 ERIE BLVD, ROME, NY, 13440",3153394550,43.2126878,-75.4654446
Wendy's,"801 WILLIAM ST, COBOURG, ON, K9A 3A8",9053737003,43.9688519,-78.1889637
Wendy's,"5701 E. CIRCLE DRIVE, CICERO, NY, 13039",3154581722,43.1501263,-76.1212087
Wendy's,"7925 OSWEGO RD, LIVERPOOL, NY, 13090",3156222231,43.1547266,-76.2281626
Wendy's,"315 ORISKANY BLVD, YORKVILLE, NY, 13495",3157367442,43.1137603,-75.2773141
Wendy's,"3508 BREWERTON RD, SYRACUSE, NY, 13212",3154544702,43.1135762,-76.145677
Wendy's,"175 N. GENESSEE STREET, UTICA, NY, 13502",3157248355,43.1105764,-75.2183984
Wendy's,"131 GENESSEE STREET, ONEIDA, NY, 13421",3153632212,43.0785853,-75.6432348
Wendy's,"8505 SENECA TPKE, NEW HARTFORD, NY, 13413",3157324265,43.0809309,-75.3195773
Wendy's,"3798 JAMES STREET, SYRACUSE, NY, 13206",3154379531,43.0690553,-76.091185
Wendy's,"2100 PARK STREET, SYRACUSE, NY, 13208",3154728727,43.0727345,-76.1674319
Wendy's,"3260 ERIE BLVD. E, SYRACUSE, NY, 13214",3154464279,43.0495803,-76.0721603
Wendy's,"329 KENT STREET WEST, LINDSAY, ON, K9V 2Z7",7058788238,44.3510761,-78.7536934
Wendy's,"5309 W. GENESEE STREET, CAMILLUS, NY, 13031",3152951962,43.040038,-76.2713867
Wendy's,"155 HOWLAND DR, HUNTSVILLE, ON, P1H 2P9",7057896474,45.3437831,-79.224987
Wendy's,"187 WATERFRONT PLAZA, NEWPORT, VT, 05855",8023345717,44.9416423,-72.2051121
Wendy's,"212 GRANT AVE, AUBURN, NY, 13021",3152528818,42.9492517,-76.5469601
Wendy's,"987 RIDGE ROAD, WEBSTER, NY, 14580",5858725635,43.2083881,-77.4592218
Wendy's,"714 UPPER GLEN STREET, QUEENSBURY, NY, 12804",5187923939,43.3277942,-73.6674685
Wendy's,"510 W.UNION ST., NEWARK, NY, 14513",3153315922,43.0459525,-77.1096484
Wendy's,"3825 DEWEY AVE, GREECE, NY, 14616",5856214394,43.2402311,-77.6474015
Wendy's,"140 NORTH COMRIE AVENUE, JOHNSTOWN, NY, 12095",5187622245,43.0117944,-74.3599722
Wendy's,"3190 LATTA RD, ROCHESTER, NY, 14612",5852038591,43.253374,-77.698484
Wendy's,"1175 E. RIDGE RD., IRONDEQUOIT, NY, 14621",5852667523,43.1970807,-77.585602
Wendy's,"980 BOWMANVILLE AVENUE, BOWMANVILLE, ON, L1C 4Y4",9056239981,43.8970169,-78.6916244
Wendy's,"1844 EAST AVENUE, ROCHESTER, NY, 14610",5852445080,43.1455685,-77.5546315
Wendy's,"744 EAST MAIN ST, ROCHESTER, NY, 14605",5852325586,43.1605344,-77.5924726
Wendy's,"683 LAKE AV., ROCHESTER, NY, 14613",5852542860,43.1771133,-77.6313863
Wendy's,"2988 W RIDGE, GREECE, NY, 14626",5852256010,43.2111366,-77.7080342
Wendy's,"305 WEST COMMERCIAL, E.ROCHESTER, NY, 14445",5853854890,43.1148144,-77.4906481
Wendy's,"1889 SCUGOG STREET, PORT PERRY, ON, L9L 1H9",9059853399,44.1017667,-78.9382005
Wendy's,"557 MOSELEY ROAD, PERINTON, NY, 14450",5854257657,43.0718465,-77.443032
Wendy's,"3180 MONROE AVENUE, ROCHESTER, NY, 14618",5853831660,43.1061764,-77.5411458
Wendy's,"1550 MT HOPE AVE, ROCHESTER, NY, 14620",5852713030,43.1199457,-77.619402
Wendy's,"1362 HARMONY ROAD, OSHAWA, ON, L1H 7K5",9054044400,43.9403192,-78.8484116
Wendy's,"101 TOWNE SQUARE, AMSTERDAM, NY, 12010",5188436981,42.9613728,-74.1856665
Wendy's,"1951 BUFFALO RD., ROCHESTER, NY, 14624",5852471792,43.1481929,-77.7054694
Wendy's,"3050 WINTON ROAD, ROCHESTER, NY, 14623",5852920690,43.0941182,-77.5811584
Wendy's,"2640 SIMCOE STREET NORTH, UNIT A10.1, OSHAWA, ON, L1H 7K4",9054323030,43.966683,-78.904341
Wendy's,"24 CONGRESS ST, SARATOGA SPRINGS, NY, 12866",5185830210,43.0782375,-73.7879562
Wendy's,"566 JEFFERSON RD, ROCHESTER, NY, 14623",5852921390,43.0875956,-77.6290914
Wendy's,"7473 VICTOR-PITTSFORD ROAD, VICTOR, NY, 14564",5859248430,43.007806,-77.4448021
Wendy's,"323 KING ST W, OSHAWA, ON, L1J 2J8",9054380001,43.8945843,-78.8752632
Wendy's,"481 HAMILTON STREET, GENEVA, NY, 14456",3157892463,42.8561565,-77.0052458
Wendy's,"4640 LAKE ROAD, BROCKPORT, NY, 14420",5856375220,43.2028815,-77.9417337
Wendy's,"3200 CHILI AVE., ROCHESTER, NY, 14624",5858895046,43.1064897,-77.7485423
Wendy's,"4747 WEST HENRIETTA ROAD, ROCHESTER, NY, 14467",5853343450,43.0582922,-77.6529711
Wendy's,"368 LAKESHORE DRIVE, NORTH BAY, ON, P1A 2C2",7054727240,46.2801874,-79.4458673
Wendy's,"1601 STELLAR DRIVE, WHITBY, ON, L1N 9M1",9054329866,43.8723329,-78.9057264
Wendy's,"4150 BALDWIN ST. SOUTH, WHITBY, ON, L1R 3H8",9056552003,43.9187314,-78.9593089
Wendy's,"545 MEMORIAL AVE., ORILLIA, ON, L3V 7V5",7053255550,44.5866812,-79.4253561
Wendy's,"2 DOUGLAS ROAD, UXBRIDGE, ON, L9P 1S9",3655262012,44.0915852,-79.1321158
Wendy's,"1 PAISLEY CT., WHITBY, ON, L1N 9L2",9056651176,43.8670938,-78.9346853
Wendy's,"975 MCKEOWEN AVENUE, NORTH BAY, ON, P1B 9P2",7054761937,46.3338609,-79.4704831
Wendy's,"10 ELLEN POLIMENI BLVD, CANANDAIGUA, NY, 14424",5853948660,42.8773675,-77.2695239
Wendy's,"274 KINGSTON ROAD E., AJAX, ON, L1S 4S7",9054274555,43.8648273,-79.0127986
Wendy's,"157 CLINTON AVENUE, CORTLAND, NY, 13045",6077533710,42.6081861,-76.1661304
Wendy's,"80 BAYLY STREET WEST, AJAX, ON, L1S 1N9",9054272332,43.8437221,-79.021461
Wendy's,"13 SARATOGA ROAD, GLENVILLE, NY, 12302",5183935442,42.8499488,-73.9434917
Wendy's,"132 ERIE BLVD., SCHENECTADY, NY, 12305",5183743095,42.8121602,-73.9474538
Wendy's,"3 CLIFTON COUNTRY RD, CLIFTON PARK, NY, 12065",5183714700,42.8617575,-73.7814896
Wendy's,"742 KINGSTON ROAD, PICKERING, ON, L1V 1A8",9054219266,43.8210283,-79.1138018
Wendy's,"23600 WOODBINE AVE, KESWICK, ON, L4P 1J7",3655052006,44.2206107,-79.445766
Wendy's,"5892 MAIN ST, STOUFFVILLE, ON, L4A 2S8",9056405567,43.9687197,-79.260013
Wendy's,"1590 ALTAMONT AVENUE, ROTTERDAM, NY, 12303",5183552256,42.7830275,-73.9483309
Wendy's,"1517 ROUTE 9, HALFMOON, NY, 12065",5183838632,42.8408711,-73.7441947
Wendy's,"3421 STATE STREET, SCHENECTADY, NY, 12304",5183460252,42.7738849,-73.8958374
Wendy's,"9970 HIGHWAY 48, MARKHAM, ON, L6E 0E9",9052941880,43.9085872,-79.2684522
Wendy's,"8129 SHEPPARD AVENUE, SCARBOROUGH, ON, M1B 6A3",4162862104,43.8020084,-79.1980797
Wendy's,"1162 TROY-SCHENECTADY ROAD, LATHAM, NY, 12110",5187825488,42.769317,-73.8200901
Wendy's,"1152 DAVIS DRIVE, NEWMARKET, ON, L3Y 7V1",9058530849,44.0661346,-79.4283316
Wendy's,"2908 ELLESMERE ROAD, SCARBOROUGH, ON, M1E 4B8",4162089902,43.7832715,-79.204393
Wendy's,"628 YONGE STREET, BARRIE, ON, L4N 4E6",7057300268,44.3561671,-79.6470214
Wendy's,"258 PLAINFIELD RD, W.LEBANON, NH, 03784",6032987814,43.6276035,-72.3238756
Wendy's,"1770 CENTRAL AVENUE, COLONIE, NY, 12205",5186085565,42.7294078,-73.8469186
Wendy's,"44 MAIN ST, BATAVIA, NY, 14020",5853435858,42.9982641,-78.18569
Wendy's,"6281 STATE HIGHWAY 23, ONEONTA, NY, 13820",6074415006,42.4470678,-75.0507228
Wendy's,"17725 YONGE STREET, NEWMARKET, ON, L3Y 7C1",9058539861,44.060283,-79.4810679
Wendy's,"741 NEW LOUDEN RD., LATHAM, NY, 12110",5187854700,42.742198,-73.7613966
Wendy's,"4228 MIDLAND AVE., SCARBOROUGH, ON, M1V 4S7",4162982224,43.8254384,-79.2977057
Wendy's,"304 WELLINGTON ST EAST, AURORA, ON, L4G 1J5",9058419774,44.0036639,-79.4518419
Wendy's,"6 FAIRVIEW ROAD, BARRIE, ON, L4N 4P3",7057270233,44.3643009,-79.6959615
Wendy's,"4158 LAKEVILLE ROAD, GENESEO, NY, 14454",5852432210,42.7949637,-77.7953924
Wendy's,"450 BRYNE DRIVE, BARRIE, ON, L4N 9R1",7057354143,44.3348948,-79.6909439
Wendy's,"411 DUNLOP STREET WEST, BARRIE, ON, L4N 1C3",7057356470,44.3773865,-79.7155915
Wendy's,"32 BRIDGE STREET, BRADFORD, ON, L3Z 3H2",9057758887,44.1152056,-79.556154
Wendy's,"1335 CENTRAL AVE, ALBANY, NY, 12205",5184594700,42.7024515,-73.8148866
Wendy's,"1 CROSSGATE MALL RD, ALBANY, NY, 12203",5188692956,42.6892039,-73.850387
Wendy's,"8801 WOODBINE AVE, MARKHAM, ON, L3R 5W9",9054794880,43.8566108,-79.3591735
Wendy's,"1460 KENNEDY RD, SCARBOROUGH, ON, M1P 2L7",4167528195,43.7649537,-79.2814784
Wendy's,"7690 WOODBINE AVE, MARKHAM, ON, L3R 1A2",9059449198,43.8307407,-79.3537394
Wendy's,"326 ELMIRA RD, ITHACA, NY, 14850",6072723526,42.4261819,-76.5124288
Wendy's,"1070 MAJOR MACKENZIE DR. E, RICHMOND HILL, ON, L4C 9W4",9058835145,43.8765782,-79.4130126
Wendy's,"2501 VICTORIA PARK AVENUE, SCARBOROUGH, ON, M1T 1A1",4164972622,43.771899,-79.320602
Wendy's,"4 LEBOVIC AVENUE, SCARBOROUGH, ON, M1L 4V9",4167514834,43.7261512,-79.291834
Wendy's,"77 VANDENBURGH AVENUE, TROY, NY, 12180",5182669822,42.6967317,-73.6888931
Wendy's,"26 OVERLEA BLVD., TORONTO, ON, M4H 1A4",4164671600,43.7051165,-79.3505976
Wendy's,"103 VAN RENSSELAER AVENUE, RENSSELAER, NY, 12144",5189773691,42.655246,-73.692667
Wendy's,"5095 YONGE STREET, N.YORK, ON, M2N 6Z4",4162214866,43.7684613,-79.4123771
Wendy's,"261 ROUTE 9W, GLENMONT, NY, 12077",5184328900,42.6120395,-73.7884524
Wendy's,"5737 S. TRANSIT ROAD, LOCKPORT, NY, 14094",7164346439,43.14646,-78.6963697
Wendy's,"1600 LANGSTAFF ROAD, CONCORD, ON, L4K 3S3",9056696163,43.8243521,-79.4802079
Wendy's,"731 EASTERN AVENUE, TORONTO, ON, M4M 3H6",4164659904,43.6595818,-79.3290615
Wendy's,"9151 KEELE STREET, CONCORD, ON, L4K 5B4",9058321257,43.8359779,-79.5071961
Wendy's,"2151 STEELES AVE W, TORONTO, ON, M3J 3N2",4166505512,43.7858509,-79.4750803
Wendy's,"615 DUNDAS STREET EAST, TORONTO, ON, M5A 0C7",4163665626,43.6604034,-79.360629
Wendy's,"9801 JANE STREET, MAPLE, ON, L6A 3N9",9054179754,43.8484864,-79.5357891
Wendy's,"7235 KEELE ST, VAUGHAN, ON, L4K 5W5",9057382277,43.7885738,-79.4958019
Wendy's,"475 YONGE STREET, TORONTO, ON, M4Y 1X7",4169219045,43.6628201,-79.3833792
Wendy's,"612 COLUMBIA TURNPIKE, E.GREENBUSH, NY, 12061",5184777639,42.5973448,-73.708998
Wendy's,"1002 LAWRENCE AVE. W., N.YORK, ON, M6A 1C3",4167832574,43.7129914,-79.4613538
Wendy's,"482 QUEEN STREET WEST, TORONTO, ON, M5V 2B3",4163616355,43.64808,-79.40040001
Wendy's,"19 WESTERN BATTERY RD, TORONTO, ON, M6K 3S4",4165333456,43.6395495015292,-79.411524549801
Wendy's,"4114 HIGHWAY #7, WOODBRIDGE, ON, L4L 1A6",9058500961,43.787274,-79.5600191
Wendy's,"4100 STEELES AVE. WEST, VAUGHAN, ON, L4L 3S8",9052658212,43.76878,-79.5556426
Wendy's,"2277 SHEPPARD AVE WEST UNIT A1, TORONTO, ON, M9M 0G6",4165460756,43.734638,-79.533937
Wendy's,"2013 D LAWRENCE AVE WEST, TORONTO, ON, M9N 0A3",4162351462,43.7008214,-79.5116345
Wendy's,"2575 ST. CLAIR AVENUE WEST, UNIT 1, TORONTO, ON, M6N 4Z5",4167694113,43.667183,-79.491693
Wendy's,"25 WOODSTREAM BLVD, WOODBRIDGE, ON, L4L 7Y8",9052651160,43.7764137,-79.6047021
Wendy's,"157 YOUNG STREET, ALLISTON, ON, L9R 2A9",7054349936,44.1468094,-79.8864814
Wendy's,"2136 KIPLING, ETOBICOKE, ON, M9W 4K5",4167453118,43.7187488,-79.5706067
Wendy's,"1 QUEENSGATE BLVD., BOLTON, ON, L7E 1A1",9058573055,43.869182,-79.721238
Wendy's,"8960 HIGHWAY 50, BRAMPTON, ON, L6P 3A3",9057928719,43.7768277,-79.6545523
Wendy's,"1251 FRONT STREET, BINGHAMTON, NY, 13905",6077230233,42.1573274,-75.89643
Wendy's,"5250 DUNDAS STREET WEST, ETOBICOKE, ON, M9B 1A9",4162348666,43.638372,-79.5389097
Wendy's,"3180 NIAGARA FALLS BLVD, AMHERST, NY, 14228",7167430592,43.040853,-78.8249353
Wendy's,"6940 TRANSIT RD., WILLIAMSVILLE, NY, 14221",7166305982,42.9569309,-78.6975601
Wendy's,"570 KIPLING AVENUE, ETOBICOKE, ON, M8Z 5E7",4162528224,43.6153496,-79.5248335
Wendy's,"7748 ROUTE 53, BATH, NY, 14810",6076225502,42.376873,-77.362272
Wendy's,"3650 DERRY ROAD EAST, MISSISSAUGA, ON, L4T 3V7",9056714901,43.7153488,-79.6284728
Wendy's,"1569 THE QUEENSWAY, ETOBICOKE, ON, M8Z 1T8",4162517991,43.6176661,-79.5395988
Wendy's,"6301 SILVER DART DR, MISSISSAUGA, ON, L5P 1B2",9056718878,43.6858601,-79.6205279
Wendy's,"6585 AIRPORT RD, MISSISSAUGA, ON, L4V 1E5",9056787846,43.6958257,-79.6308773
Wendy's,"5244 MAIN ST., WILLIAMSVILLE, NY, 14221",7166263397,42.9611464,-78.7577315
Wendy's,"4050 MAPLE RD., AMHERST, NY, 14226",7168320855,42.9912712,-78.813048
Wendy's,"6020 PORTER ROAD, NIAGARA FALLS, NY, 14304",7162976088,43.1080794,-78.9945543
Wendy's,"9930 AIRPORT ROAD, BRAMPTON, ON, L6S 0C5",9054587651,43.7605313,-79.7193852
Wendy's,"7515 NIAGARA FALLS BOULEVARD, NIAGARA FALLS, NY, 14304",7162360300,43.087651,-78.9781874
Wendy's,"811 YOUNG ST, TONAWANDA, NY, 14150",7166932578,43.0027184,-78.8559536
Wendy's,"1520 AIMCO BLVD, MISSISSAUGA, ON, L4W 1H7",9056240453,43.6387177,-79.6238332
Wendy's,"2 INDUSTRIAL DRIVE, BINGHAMTON, NY, 13904",6076519035,42.101725,-75.8357517
Wendy's,"170 MAIN STREET, BINGHAMTON, NY, 13905",6077235711,42.1037917,-75.9306966
Wendy's,"1420 MIDWAY BLVD, MISSISSAUGA, ON, L5T 2S4",9055642373,43.6673476,-79.6649147
Wendy's,"4961 TRANSIT ROAD, DEPEW, NY, 14043",7162060003,42.8814473,-78.6962613
Wendy's,"3737 VESTAL PKWY, VESTAL, NY, 13850",6077987474,42.0965062,-75.9809603
Wendy's,"3362 MAIN STREET, BUFFALO, NY, 14214",7168623511,42.9550641,-78.8220817
Wendy's,"217 WASHINGTON AVE, ENDICOTT, NY, 13760",6077546124,42.0992474,-76.0475752
Wendy's,"2520 WALDEN AVENUE, CHEEKTOWAGA, NY, 14225",7162067599,42.907523,-78.755018
Wendy's,"8160 DIXIE ROAD, BRAMPTON, ON, L6T 5N9",9054510680,43.7018928,-79.712051
Wendy's,"533 FIRST STREET, COLLINGWOOD, ON, L9Y 4M3",7054459745,44.5016486,-80.2334078
Wendy's,"170 5TH AVE, OWEGO, NY, 13827",6076876785,42.0984312,-76.2340244
Wendy's,"70 BISCAYNE CRESCENT, BRAMPTON, ON, L6W 4S1",9054593431,43.6818395,-79.7146577
Wendy's,"1685 GRAND ISLAND BLVD, GRAND ISLAND, NY, 14072",7167736330,43.0078549,-78.9486533
Wendy's,"6439 THOROLD STONE RD, NIAGARA FALLS, ON, L2J 1B2",3654470063,43.11553,-79.10332
Wendy's,"495 YORK ROAD, NIAGARA ON LAKE, ON, L0S 1J0",9056411988,43.1602243,-79.1637153
Wendy's,"2230 ELMWOOD AVENUE, BUFFALO, NY, 14216",7168754166,42.9577868,-78.8788882
Wendy's,"44 BRITANNIA RD EAST, MISSISSAUGA, ON, L5K 2R8",9057124312,43.6264643,-79.6788756
Wendy's,"4850 CLIFTON HILL, NIAGARA FALLS, ON, L2E 6S8",9053584789,43.0909119,-79.0742137
Wendy's,"2123 GRAND CENTRAL AVE, HORSEHEADS, NY, 14845",6077969352,42.154651,-76.8218909
Wendy's,"3411 MAVIS ROAD, MISSISSAUGA, ON, L5C 1T7",9052767447,43.574785,-79.6447286
Wendy's,"390 STATE HWY 10, DEPOSIT, NY, 13754",6074674299,42.0557025,-75.4137491
Wendy's,"525 WELLAND AVE LINCOLN MALL ANNEX, ST.CATHARINES, ON, L2M 6P3",9056842717,43.175461,-79.2146464
Wendy's,"830 COUNTY ROAD 64, ELMIRA, NY, 14903",6077960183,42.1541543,-76.879714
Wendy's,"353 MAIN ST NORTH, BRAMPTON, ON, L6X 1N6",9054528915,43.6937577,-79.7712206
Wendy's,"360 DINGENS, BUFFALO, NY, 14206",7168243011,42.8783739,-78.8017479
Wendy's,"505 STEELES AVENUE WEST, BRAMPTON, ON, L6Y 0S6",9054529494,43.6559392,-79.7436348
Wendy's,"885 BRITANNIA ROAD WEST, MISSISSAUGA, ON, L5V 2X8",9058125012,43.6081853,-79.7011308
Wendy's,"345 LAKE STREET, ST.CATHARINES, ON, L2N 4H5",9059346421,43.181795,-79.2520615
Wendy's,"145 HARTZEL ROAD, ST.CATHARINES, ON, L2P 1N6",9057041010,43.1497456,-79.2151024
Wendy's,"8279 LUNDYS LANE, NIAGARA FALLS, ON, L2H 1H5",9053570666,43.089202,-79.1365336
Wendy's,"6948 MCLEOD ROAD, NIAGARA FALLS, ON, L2G 7K3",9053549976,43.069891,-79.1104165
Wendy's,"10041 MCLAUGHLIN ROAD, BRAMPTON, ON, L7A 2X5",9058400476,43.6975568,-79.7986783
Wendy's,"1051 MAIN STREET, BUFFALO, NY, 14209",7168837242,42.9030716,-78.8682532
Wendy's,"1059 PUTNEY ROAD, BRATTLEBORO, VT, 05301",8022589841,42.8829611,-72.5574033
Wendy's,"2021 RIDGE ROAD, W.SENECA, NY, 14224",7166755882,42.8290848,-78.777039
Wendy's,"6966 FINANCIAL DRIVE, MISSISSAUGA, ON, L5N 8J4",9058214538,43.609697,-79.7496755
Wendy's,"2400 DUNDAS ST WEST, MISSISSAUGA, ON, L5K 2R8",9058558953,43.5283872,-79.6749754
Wendy's,"275 FOURTH STREET RR 3, ST.CATHARINES, ON, L2R 6P9",9059881600,43.155972,-79.2671567
Wendy's,"165 GARRISON ROAD, FT.ERIE, ON, L2A 1M6",9058715621,42.9060152,-78.9188061
Wendy's,"5 S BUFFALO ST., CORNING, NY, 14830",6079360106,42.1548943,-77.0788818
Wendy's,"2655 EGLINTON AVE WEST, MISSISSAUGA, ON, L5M 7E1",9058282515,43.5558242,-79.7109879
Wendy's,"2304 ROYAL WINDSOR DRIVE, OAKVILLE, ON, L6J 7Y1",9058459025,43.4893271,-79.6513543
Wendy's,"3275 ORCHARD PARK RD, ORCHARD PARK, NY, 14127",7166776837,42.7957189,-78.7509376
Wendy's,"3513 MCKINLEY PKWY, BUFFALO, NY, 14219",7168262826,42.7890865,-78.8104543
Wendy's,"59 HIGHWAY 11B, NEW LISKEARD, ON, P0J 1P0",7056475414,47.5270814,-79.6736965
Wendy's,"556 HUBBARD AVENUE, PITTSFIELD, MA, 01201",4132426215,42.4686415,-73.1956724
Wendy's,"2355 TRAFALGAR RD, BLDG A1, OAKVILLE, ON, L6H 6N9",9052570071,43.4841213,-79.7136101
Wendy's,"100 FIFTH AVENUE, ORANGEVILLE, ON, L9W 5E8",5199424075,43.9303177,-80.0940199
Wendy's,"329 WINCHESTER ST., KEENE, NH, 03431",6033558405,42.9254134,-72.289692
Wendy's,"1530 NORTH SERVICE ROAD W, OAKVILLE, ON, L6M 4A1",9054653989,43.4262538,-79.7263402
Wendy's,"1753 ELMIRA STREET, SAYRE, PA, 18840",5708829907,41.9738312,-76.5407744
Wendy's,"5121 CAMP ROAD, HAMBURG, NY, 14075",7166495754,42.7483534,-78.8528131
Wendy's,"4711 ONTARIO STREET, BEAMSVILLE, ON, L0R 1B3",9055631452,43.1852552,-79.4765675
Wendy's,"530 NIAGARA ST N, WELLAND, ON, L3C 1L8",9057880930,43.0049963,-79.2524421
Wendy's,"156 LACONIA RD, TILTON, NH, 03276",6032869644,43.4597315,-71.5579113
Wendy's,"80 MARKET DRIVE, MILTON, ON, L9T 3H5",9056930657,43.5224403,-79.9008913
Wendy's,"5051 HARVESTER ROAD, BURLINGTON, ON, L7L 6S1",9056373964,43.3791128,-79.7667705
Wendy's,"1428 LAKE SHORE RD, GILFORD, NH, 03249",6035289666,43.563445,-71.4441645
Wendy's,"2515 APPLEBY LINE, BURLINGTON, ON, L7L 2Y5",9053358655,43.4070868,-79.8044054
Wendy's,"424 SOUTH SERVICE ROAD, GRIMSBY, ON, L3M 4E8",9053096071,43.206343,-79.5981869
Wendy's,"2387 FAIRVIEW RD., BURLINGTON, ON, L7R 2E3",9053331199,43.3455904,-79.8003242
Wendy's,"90 CLARENCE STREET, PORT COLBORNE, ON, L3K 4N0",3654570021,42.885673,-79.2530628
Wendy's,"138 FEDERAL STREET, GREENFIELD, MA, 01301",4134757142,42.5924964,-72.598592
Wendy's,"237 CENTENNIAL PARKWAY N., HAMILTON, ON, L8E 2X3",9055789982,43.2372971,-79.7607972
Wendy's,"145 PLAINS RD. E., BURLINGTON, ON, L7T 2C4",9056344882,43.3104822,-79.8485
Wendy's,"623 QUEENSTON ROAD, HAMILTON, ON, L8K 1J7",9055605310,43.2307996,-79.7756472
