name,address,phone,lat,lng
Petro-Canada,"3320 Fallowfield Road, Nepean, Ontario, K2J4P5",6138251557,45.2978293934605,-75.7317021489143
Petro-Canada,"1988 St. Joseph Blvd., Orleans, Ontario, K1C1E4",6138241202,45.4641709,-75.5392908312655
Petro-Canada,"255 ave Gatineau, Gatineau, Quebec, J8T4J7",8195688222,45.4886422934093,-75.718949586153
Petro-Canada,"3095 Carling Avenue, Nepean, Ontario, K2H5A5",6138203300,45.3537497575988,-75.8087572047953
Petro-Canada,"3300 Woodroffe Avenue, Nepean, Ontario, K2J4G5",6138438637,45.2760019309516,-75.7195034623146
Petro-Canada,"3766 Fallowfield Road, Nepean, Ontario, K2J1A1",6138258765,45.2875845010446,-75.7571643590927
Petro-Canada,"3055 St-Joseph Blvd, Orleans, Ontario, K1C1T1",6138301392,45.4783519999451,-75.5125415325165
Petro-Canada,"4358 Innes Road, Cumberland, Ontario, K4A3W3",6138346533,45.4594256103734,-75.491204559803
Petro-Canada,"790 Wilfrid-Lavigne Blvd., Gatineau, Quebec, J9J2S5",8196845901,45.41053,-75.838869
Petro-Canada,"1881 Robertson Road, Nepean, Ontario, K2H5B7",6136882203,45.3272942471307,-75.8215400576591
Petro-Canada,"1685 10th Line Road, Orleans, Ontario, K1E3E8",6138371009,45.468306,-75.492264
Petro-Canada,"1685 10th Line Road, Orleans, Ontario, K1E3E8",6138418466,45.4681175745632,-75.4916921044092
Petro-Canada,"3775 C Strandherd Drive, Ottawa, Ontario, K2J4B1",6138431438,45.2685988692907,-75.7502831518649
Petro-Canada,"5336 Boundary Road, Gloucester, Ontario, K0A1K0",6138226642,45.3449533643224,-75.4436248540878
Petro-Canada,"7 Carbrooke St., Kanata, Ontario, K2L1B1",6138311667,45.3022186865737,-75.8793295919895
Petro-Canada,"500 Eagleson Road, Kanata, Ontario, K2M1H4",6132545992,45.2905202259682,-75.8701202273369
Petro-Canada,"570 Terry Fox Dr, Kanata, Ontario, K2T1L2",6135990491,45.3080871929873,-75.9156526699753
Petro-Canada,"890 montée de La Source, Cantley, Quebec, J8V3H4",8198271021,45.5710030623593,-75.7824549078941
Petro-Canada,"6061 Hazeldean Road, Stittsville, Ontario, K2S1B9",6138313017,45.2724944686334,-75.9307099878788
Petro-Canada,"6250 Hazeldean Road, Stittsville, Ontario, K2S1B9",6138362966,45.2679532735189,-75.938221514225
Petro-Canada,"2222 Route 500 West, Box 959, Embrun, Ontario, K0A1W0",6134435551,45.2908145920604,-75.2283829450607
Petro-Canada,"625 Principale, Casselman, Ontario, K0A1M0",6137643697,45.2994863844604,-75.0788423011545
